order_id,order_datetime,customer_id,restaurant_id,partner_id,items_count,order_value,payment_method,status,estimated_delivery_mins,delivery_duration,delivery_distance_km,tip_amount,restaurant_name,cuisine,rating_x,address_x,city_x,opening_time,closing_time,avg_cost_for_two,partner_name,vehicle_type,vehicle_no,phone_x,rating_y,joined_date,active,customer_name,phone_y,email,signup_date,address_y,city_y,postcode,loyalty_points,order_hour,order_day,order_month
ORD503709,2023-01-18 07:59:00,CUST1583,REST3529,DP2444,2,314.3,Card,delivered,42,46,12.59,30,Grill Patel,Seafood,4.33,134 Lane,Pune,11:00,22:00,592,Aniket Rao,Scooter,TN74D1982,8800241504,4.21,2018-11-29,True,Simran Jain,9961981715,simran.jain583@example.com,2023-12-27,74 Sector,Mumbai,658122,218,7,Wednesday,1
ORD503710,2023-01-20 18:59:00,CUST1587,REST3333,DP2297,6,1164.96,UPI,delivered,10,45,0.48,100,Taste Rao,Street Food,3.32,24 Street,Pune,10:00,01:00,732,Arnav Rao,Car,KA83V3409,8903456357,4.69,2024-03-03,False,Nikhil Bhatia,9727558099,nikhil.bhatia587@example.com,2023-09-24,201 Cross Street,Mumbai,510118,793,18,Friday,1
ORD503711,2023-01-02 11:18:00,CUST1117,REST3573,DP2343,6,281.36,UPI,delivered,42,72,6.32,0,Bites Khan,South Indian,4.17,183 Street,Jaipur,9:00,21:30,181,Simran Nair,Scooter,UP97R8697,8855502803,4.45,2022-04-21,True,Tara Malhotra,9921068488,tara.malhotra117@example.com,2018-06-13,228 Sector,Kolkata,743039,512,11,Monday,1
ORD503712,2023-01-08 13:25:00,CUST1052,REST3089,DP2287,4,394.13,Wallet,delivered,22,48,5.37,50,House Chopra,South Indian,4.38,69 Street,Ahmedabad,8:00,22:00,367,Kavya Malhotra,Bike,DL45D3424,8866464460,4.78,2017-09-08,True,Sahil Jain,9933215109,sahil.jain52@example.com,2019-09-26,237 Station Road,Bengaluru,948742,362,13,Sunday,1
ORD503713,2023-01-10 14:45:00,CUST1140,REST3410,DP2201,5,1522.61,Wallet,delivered,22,34,2.86,20,Kitchen Das,Desserts,4.73,139 Street,Mumbai,10:00,21:30,1118,Nikhil Gupta,Car,TN18K4411,8972620549,4.77,2022-08-17,False,Isha Singh,9838198108,isha.singh140@example.com,2019-11-13,178 Cross Street,Mumbai,158225,664,14,Tuesday,1
ORD503714,2023-01-07 15:30:00,CUST1576,REST3505,DP2475,5,1619.22,Wallet,delivered,44,69,5.1,100,Spice Kapoor,North Indian,3.78,61 Street,Pune,10:00,22:00,1134,Anaya Gupta,Scooter,UP82C5925,8648165429,4.53,2020-06-07,True,Nikhil Jain,9914134289,nikhil.jain576@example.com,2023-06-02,237 Block,Bengaluru,835423,1184,15,Saturday,1
ORD503715,2023-01-15 06:26:00,CUST1157,REST3138,DP2020,1,87.05,Card,picked_up,40,31,5.21,0,Taste Khan,Continental,4.87,43 Street,Kolkata,11:00,01:00,1123,Priya Saxena,Bicycle,MH94H3717,8876025028,5.0,2017-07-28,False,Kabir Sharma,9932616688,kabir.sharma157@example.com,2024-04-18,84 Block,Chennai,789112,129,6,Sunday,1
ORD503716,2023-01-18 22:53:00,CUST1030,REST3099,DP2261,2,221.44,Wallet,delivered,46,78,5.27,50,Cafe Desai,Street Food,4.13,187 Road,Bengaluru,8:00,00:30,411,Neha Jain,Bike,UP40G2925,8884648429,4.58,2017-01-26,True,Arnav Singh,9632541181,arnav.singh30@example.com,2022-07-08,187 Cross Street,Delhi,370735,392,22,Wednesday,1
ORD503717,2023-01-10 11:18:00,CUST1059,REST3404,DP2186,3,494.32,Wallet,cancelled,27,37,6.32,100,Corner Jain,North Indian,4.48,115 Road,Hyderabad,8:00,21:30,378,Khushi Khan,Car,UP49Y6363,8676930941,4.74,2024-08-17,True,Amit Das,9874568165,amit.das59@example.com,2019-04-19,99 Block,Chennai,377095,90,11,Tuesday,1
ORD503718,2023-01-14 08:07:00,CUST1348,REST3110,DP2259,5,1293.94,Card,delivered,25,51,4.72,30,Dine Gupta,North Indian,4.28,102 Avenue,Jaipur,10:00,21:30,1177,Amit Nair,Scooter,DL36E5439,8880830121,4.83,2021-01-18,False,Aniket Malhotra,9950971691,aniket.malhotra348@example.com,2018-05-10,24 Sector,Pune,505490,1131,8,Saturday,1
ORD503719,2023-01-16 21:54:00,CUST1407,REST3455,DP2100,6,947.15,Card,delivered,31,63,1.04,20,Grill Iyer,Continental,3.93,166 Road,Hyderabad,9:00,00:30,713,Isha Das,Bike,KA21H3583,8868392082,4.18,2017-01-09,True,Priya Nair,9676327815,priya.nair407@example.com,2024-06-23,162 Cross Street,Pune,503396,925,21,Monday,1
ORD503720,2023-01-12 15:12:00,CUST1008,REST3001,DP2271,6,1687.7,Wallet,delivered,47,48,5.38,10,Corner Bhatia,Continental,3.83,57 Road,Jaipur,8:00,23:00,1157,Shivansh Patel,Car,TN31Y6629,8718032982,4.17,2019-04-23,True,Arnav Saxena,9687324253,arnav.saxena8@example.com,2022-02-25,91 Station Road,Hyderabad,845911,1399,15,Thursday,1
ORD503721,2023-01-07 05:02:00,CUST1160,REST3178,DP2495,6,1412.0,Cash,delivered,39,75,3.0,20,Grill Verma,Continental,4.17,108 Lane,Delhi,11:00,23:00,819,Ishaan Malhotra,Bike,MH66B5939,8927887808,4.76,2023-01-08,False,Tara Saxena,9959964544,tara.saxena160@example.com,2024-01-22,108 Block,Bengaluru,545037,1341,5,Saturday,1
ORD503722,2023-01-16 18:04:00,CUST1403,REST3433,DP2357,6,423.83,Cash,delivered,41,64,2.13,100,Dine Nair,Street Food,4.46,19 Avenue,Hyderabad,8:00,21:30,198,Riya Joshi,Bicycle,TN82X1981,8880391349,4.51,2018-04-01,True,Meera Mehta,9711101526,meera.mehta403@example.com,2018-09-01,146 Cross Street,Lucknow,404739,1222,18,Monday,1
ORD503723,2023-01-05 12:20:00,CUST1045,REST3353,DP2117,4,685.34,Wallet,delivered,36,35,2.97,100,Corner Desai,Seafood,4.78,155 Road,Ahmedabad,11:00,23:00,494,Nikhil Das,Car,KA50R6319,8799565394,4.25,2020-08-15,False,Sahil Kapoor,9741984061,sahil.kapoor45@example.com,2019-04-18,228 MG Road,Lucknow,272998,557,12,Thursday,1
ORD503724,2023-01-17 21:44:00,CUST1339,REST3065,DP2184,6,647.69,Cash,delivered,46,49,1.87,30,Corner Agarwal,Mexican,4.24,183 Avenue,Chennai,10:00,22:00,522,Kabir Chopra,Bike,TN48G9603,8762305900,4.53,2017-12-17,True,Rhea Nair,9847405685,rhea.nair339@example.com,2019-11-21,188 Cross Street,Bengaluru,256757,1475,21,Tuesday,1
ORD503725,2023-01-18 06:26:00,CUST1240,REST3335,DP2237,4,1328.02,Wallet,delivered,46,79,0.55,30,Grill Chopra,Seafood,4.0,7 Avenue,Chennai,11:00,00:30,1126,Riya Rao,Car,MH91O5528,8829234964,4.66,2023-10-06,True,Kabir Nair,9797217877,kabir.nair240@example.com,2023-10-28,69 MG Road,Pune,192760,881,6,Wednesday,1
ORD503726,2023-01-12 00:21:00,CUST1509,REST3454,DP2217,3,791.21,UPI,delivered,25,39,1.23,100,Spice Agarwal,Street Food,3.98,154 Road,Jaipur,9:00,00:30,1188,Anaya Desai,Car,KA24S8889,8970707899,4.53,2016-11-23,True,Shivansh Singh,9722383704,shivansh.singh509@example.com,2019-07-05,77 Sector,Kolkata,392507,1492,0,Thursday,1
ORD503727,2023-01-19 04:27:00,CUST1342,REST3544,DP2493,3,175.71,Card,delivered,32,22,1.55,0,Taste Saxena,Mexican,4.13,61 Road,Lucknow,10:00,22:00,425,Kabir Chopra,Bike,MH52Q4878,8639143705,4.34,2024-09-12,False,Aarav Mehta,9871513292,aarav.mehta342@example.com,2023-02-11,96 MG Road,Ahmedabad,778706,1365,4,Thursday,1
ORD503728,2023-01-07 19:35:00,CUST1448,REST3094,DP2262,1,345.06,Wallet,delivered,31,25,6.73,0,Taste Singh,Fast Food,4.44,44 Lane,Chennai,8:00,00:30,881,Shivansh Joshi,Bicycle,DL69Y4409,8748405394,3.63,2016-08-05,True,Arjun Verma,9724270888,arjun.verma448@example.com,2023-10-30,106 Cross Street,Jaipur,894229,173,19,Saturday,1
ORD503729,2023-01-15 07:49:00,CUST1186,REST3522,DP2030,4,526.86,Card,delivered,36,56,3.43,0,Kitchen Verma,Street Food,4.46,66 Lane,Jaipur,11:00,21:30,494,Rohan Desai,Bicycle,DL27U9399,8621040433,4.42,2022-06-02,True,Tara Khan,9684508460,tara.khan186@example.com,2022-02-24,80 Cross Street,Ahmedabad,735185,173,7,Sunday,1
ORD503730,2023-01-20 04:02:00,CUST1270,REST3403,DP2402,6,1157.14,Wallet,delivered,41,73,0.51,50,Kitchen Jain,Mexican,3.94,173 Road,Mumbai,10:00,23:00,750,Saira Bhatia,Car,KA92Y3525,8664747699,4.6,2019-05-07,False,Aarav Malhotra,9811120291,aarav.malhotra270@example.com,2023-09-02,118 Station Road,Chennai,721680,722,4,Friday,1
ORD503731,2023-01-07 05:04:00,CUST1485,REST3155,DP2092,4,424.74,UPI,delivered,25,33,0.07,50,Cafe Kapoor,Desserts,5.0,31 Complex,Pune,10:00,21:30,475,Rhea Sharma,Bike,MH29A9086,8716601966,4.39,2019-11-01,False,Vidyut Gupta,9842283089,vidyut.gupta485@example.com,2018-10-29,205 MG Road,Hyderabad,131053,652,5,Saturday,1
ORD503732,2023-01-18 11:27:00,CUST1235,REST3377,DP2399,4,586.11,UPI,delivered,36,76,2.82,20,Kitchen Mehta,Mexican,3.23,180 Complex,Lucknow,10:00,22:00,581,Tara Agarwal,Bicycle,MH52B8423,8774437663,4.97,2024-03-15,True,Neha Joshi,9781756175,neha.joshi235@example.com,2019-12-19,213 Sector,Jaipur,772423,373,11,Wednesday,1
ORD503733,2023-01-17 17:35:00,CUST1051,REST3223,DP2157,3,713.44,Wallet,delivered,37,63,7.46,10,Cafe Kapoor,Desserts,4.05,114 Road,Lucknow,10:00,01:00,875,Tara Gupta,Car,KA88B9470,8676364312,4.74,2021-03-13,False,Sahil Saxena,9712783981,sahil.saxena51@example.com,2020-10-19,171 MG Road,Kolkata,928011,1146,17,Tuesday,1
ORD503734,2023-01-09 11:00:00,CUST1147,REST3371,DP2333,5,259.61,Wallet,delivered,25,46,8.94,0,Cafe Singh,South Indian,3.93,47 Lane,Bengaluru,10:00,21:30,191,Aarzoo Kapoor,Car,TN98S2666,8998053356,4.4,2017-11-22,True,Simran Saxena,9908599807,simran.saxena147@example.com,2021-04-26,180 Cross Street,Mumbai,980357,1348,11,Monday,1
ORD503735,2023-01-05 16:59:00,CUST1327,REST3010,DP2485,5,1266.09,Card,picked_up,39,71,0.98,0,Corner Kapoor,Italian,4.46,188 Street,Mumbai,9:00,01:00,952,Saira Joshi,Bike,UP96V3875,8635090217,4.17,2022-08-06,True,Priya Gupta,9888798038,priya.gupta327@example.com,2023-04-24,62 Station Road,Hyderabad,851948,295,16,Thursday,1
ORD503736,2023-01-12 08:38:00,CUST1180,REST3535,DP2229,6,1387.11,Wallet,delivered,59,73,1.44,30,House Bhatia,Italian,4.59,68 Avenue,Kolkata,10:00,01:00,890,Kabir Agarwal,Bike,UP65A5731,8840958738,4.8,2020-04-13,True,Kavya Das,9767744726,kavya.das180@example.com,2021-12-11,27 Block,Lucknow,333072,316,8,Thursday,1
ORD503737,2023-01-07 02:22:00,CUST1425,REST3073,DP2187,6,1574.18,Cash,delivered,21,50,1.32,30,Dine Saxena,Mexican,4.05,115 Lane,Pune,8:00,01:00,1008,Aniket Iyer,Scooter,DL36X1598,8846621537,4.58,2020-05-06,True,Aarzoo Chopra,9868211333,aarzoo.chopra425@example.com,2024-08-29,19 Block,Mumbai,488638,648,2,Saturday,1
ORD503738,2023-01-16 21:01:00,CUST1209,REST3414,DP2242,1,131.22,Wallet,delivered,40,41,3.16,50,Corner Chopra,South Indian,4.89,157 Road,Ahmedabad,11:00,21:30,1011,Karan Patel,Bike,TN29U1014,8620312848,4.75,2023-06-15,False,Maya Das,9628113521,maya.das209@example.com,2021-10-02,17 Cross Street,Delhi,695066,1389,21,Monday,1
ORD503739,2023-01-20 14:01:00,CUST1451,REST3341,DP2403,6,1374.21,UPI,delivered,34,61,1.25,0,Grill Iyer,Desserts,4.55,190 Lane,Delhi,11:00,22:00,919,Meera Jain,Scooter,KA97T3151,8792760417,4.61,2023-06-18,True,Isha Khan,9770755937,isha.khan451@example.com,2023-01-29,70 Station Road,Delhi,322559,278,14,Friday,1
ORD503740,2023-01-20 17:45:00,CUST1039,REST3597,DP2326,1,412.24,Cash,preparing,35,50,11.93,0,Bites Mehta,Italian,4.42,146 Street,Ahmedabad,10:00,01:00,986,Zoya Mehta,Scooter,DL46F9800,8602324073,4.95,2024-02-19,True,Reyansh Verma,9932527916,reyansh.verma39@example.com,2018-12-02,108 Block,Ahmedabad,658177,647,17,Friday,1
ORD503741,2023-01-10 02:56:00,CUST1222,REST3016,DP2063,6,1349.03,Wallet,delivered,27,26,0.23,0,House Verma,South Indian,4.24,92 Avenue,Bengaluru,8:00,22:00,843,Kabir Gupta,Bicycle,KA60H3101,8629070577,4.24,2021-11-23,False,Shivansh Iyer,9666935868,shivansh.iyer222@example.com,2021-03-13,22 Station Road,Hyderabad,581145,1051,2,Tuesday,1
ORD503742,2023-01-17 04:18:00,CUST1120,REST3055,DP2367,6,582.99,Cash,delivered,37,30,1.29,30,Bites Rao,North Indian,4.22,35 Avenue,Pune,10:00,22:00,478,Khushi Kapoor,Bike,DL37I8200,8819244959,4.6,2018-11-07,True,Amit Nair,9648985393,amit.nair120@example.com,2023-04-10,90 Sector,Kolkata,446653,1372,4,Tuesday,1
ORD503743,2023-01-11 03:12:00,CUST1522,REST3473,DP2056,3,497.89,Card,cancelled,26,21,6.22,50,Corner Patel,Italian,3.69,118 Road,Kolkata,9:00,00:30,672,Kabir Singh,Bike,MH58U4610,8963414887,4.35,2023-11-12,True,Aarzoo Sharma,9874616832,aarzoo.sharma522@example.com,2022-03-13,144 Block,Ahmedabad,406408,611,3,Wednesday,1
ORD503744,2023-01-05 15:40:00,CUST1372,REST3200,DP2487,6,803.14,UPI,preparing,30,58,12.3,0,Spice Verma,Seafood,4.58,69 Street,Delhi,8:00,00:30,613,Khushi Sharma,Scooter,UP88I8437,8601049563,4.28,2020-10-15,True,Aarav Patel,9980301664,aarav.patel372@example.com,2020-05-08,113 Cross Street,Delhi,968747,837,15,Thursday,1
ORD503745,2023-01-10 10:58:00,CUST1373,REST3163,DP2494,6,1249.14,Cash,preparing,38,65,5.68,0,Grill Gupta,Chinese,4.16,77 Lane,Bengaluru,8:00,22:00,852,Karan Singh,Scooter,TN84D2401,8632581054,5.0,2016-05-16,False,Maya Nair,9674721220,maya.nair373@example.com,2021-05-25,62 Cross Street,Bengaluru,859979,866,10,Tuesday,1
ORD503746,2023-01-18 01:13:00,CUST1557,REST3401,DP2451,4,1116.43,Card,delivered,35,46,1.41,30,Hub Agarwal,Italian,4.57,132 Complex,Jaipur,11:00,22:00,1101,Aniket Gupta,Bike,UP26P8499,8669463141,4.89,2023-11-25,True,Aarzoo Kapoor,9973753354,aarzoo.kapoor557@example.com,2018-08-29,242 Station Road,Delhi,546236,1209,1,Wednesday,1
ORD503747,2023-01-09 04:54:00,CUST1305,REST3529,DP2598,6,946.96,Wallet,returned,14,9,2.51,100,Grill Patel,Seafood,4.33,134 Lane,Pune,11:00,22:00,592,Reyansh Mehta,Scooter,DL76S9267,8617043369,4.47,2017-06-07,False,Anaya Singh,9849857032,anaya.singh305@example.com,2021-06-10,41 Sector,Lucknow,847733,636,4,Monday,1
ORD503748,2023-01-05 03:28:00,CUST1393,REST3098,DP2333,3,304.58,UPI,delivered,29,49,2.5,10,Spice Kapoor,Chinese,4.57,82 Street,Pune,11:00,01:00,287,Aarzoo Kapoor,Car,TN98S2666,8998053356,4.4,2017-11-22,True,Saira Nair,9941182345,saira.nair393@example.com,2024-01-11,178 Station Road,Lucknow,284971,1002,3,Thursday,1
ORD503749,2023-01-01 05:10:00,CUST1050,REST3130,DP2587,2,137.09,Card,preparing,29,32,3.15,0,Taste Gupta,Seafood,4.28,103 Lane,Chennai,11:00,01:00,341,Zoya Singh,Car,UP37F4292,8631665755,4.35,2024-05-29,True,Simran Joshi,9679507246,simran.joshi50@example.com,2022-10-27,33 MG Road,Hyderabad,492364,81,5,Sunday,1
ORD503750,2023-01-03 22:16:00,CUST1400,REST3521,DP2585,2,511.77,Cash,delivered,31,47,0.07,100,Kitchen Singh,Desserts,4.67,191 Complex,Jaipur,9:00,22:00,849,Aarav Gupta,Car,MH22C7845,8881836823,4.67,2020-09-03,True,Amit Singh,9995130922,amit.singh400@example.com,2020-10-10,77 MG Road,Jaipur,385581,713,22,Tuesday,1
ORD503751,2023-01-01 10:45:00,CUST1160,REST3065,DP2255,4,656.26,Cash,delivered,32,26,5.22,50,Corner Agarwal,Mexican,4.24,183 Avenue,Chennai,10:00,22:00,522,Ishaan Singh,Scooter,UP79E6268,8714477968,4.45,2024-07-27,True,Tara Saxena,9959964544,tara.saxena160@example.com,2024-01-22,108 Block,Bengaluru,545037,1341,10,Sunday,1
ORD503752,2023-01-09 04:26:00,CUST1511,REST3493,DP2085,6,1598.71,Card,delivered,45,68,4.0,0,House Nair,North Indian,4.22,16 Complex,Chennai,10:00,00:30,999,Aarav Sharma,Bicycle,DL54J8687,8887279028,4.45,2016-02-04,False,Rhea Nair,9877294584,rhea.nair511@example.com,2022-03-12,211 MG Road,Lucknow,939937,325,4,Monday,1
ORD503753,2023-01-07 01:13:00,CUST1176,REST3383,DP2064,6,1857.61,Wallet,delivered,21,59,0.36,0,Hub Khan,Fast Food,4.18,174 Avenue,Hyderabad,8:00,23:00,1188,Kabir Joshi,Bike,UP54M3863,8845455251,4.84,2017-05-08,False,Aniket Patel,9814066637,aniket.patel176@example.com,2022-08-31,187 MG Road,Kolkata,557494,640,1,Saturday,1
ORD503754,2023-01-02 22:24:00,CUST1484,REST3446,DP2373,3,466.46,UPI,delivered,30,29,3.86,20,Grill Patel,Seafood,4.46,164 Lane,Lucknow,9:00,23:00,894,Riya Malhotra,Car,TN62K7920,8653899459,4.89,2025-03-30,True,Neha Joshi,9801513192,neha.joshi484@example.com,2019-02-20,213 Sector,Ahmedabad,792591,1407,22,Monday,1
ORD503755,2023-01-06 00:12:00,CUST1377,REST3370,DP2132,6,2021.14,Wallet,preparing,29,61,0.44,100,Kitchen Joshi,Mexican,4.25,31 Road,Jaipur,8:00,21:30,1098,Amit Saxena,Bike,DL51L1396,8763648374,4.28,2017-11-24,True,Anaya Desai,9946298490,anaya.desai377@example.com,2022-06-25,248 Cross Street,Pune,221090,21,0,Friday,1
ORD503756,2023-01-01 14:06:00,CUST1447,REST3199,DP2005,6,612.83,UPI,picked_up,42,67,1.56,50,Dine Jain,South Indian,4.21,175 Lane,Chennai,8:00,23:00,385,Karan Desai,Bike,MH55Q2738,8755604836,4.53,2024-10-28,True,Zoya Chopra,9825386912,zoya.chopra447@example.com,2023-07-09,247 MG Road,Bengaluru,856221,573,14,Sunday,1
ORD503757,2023-01-18 17:01:00,CUST1181,REST3228,DP2241,3,517.06,Wallet,delivered,28,51,2.41,100,Corner Verma,South Indian,4.03,190 Complex,Lucknow,8:00,23:00,445,Pooja Patel,Scooter,KA23B2194,8637802330,4.57,2022-05-29,True,Maya Nair,9720390544,maya.nair181@example.com,2019-03-20,90 Block,Kolkata,230465,570,17,Wednesday,1
ORD503758,2023-01-14 22:29:00,CUST1509,REST3106,DP2383,6,675.88,Cash,delivered,10,38,5.6,0,Taste Saxena,North Indian,3.69,180 Lane,Ahmedabad,8:00,01:00,473,Shivansh Mehta,Bicycle,DL46X4102,8824589742,4.44,2018-01-08,False,Shivansh Singh,9722383704,shivansh.singh509@example.com,2019-07-05,77 Sector,Kolkata,392507,1492,22,Saturday,1
ORD503759,2023-01-15 18:23:00,CUST1419,REST3307,DP2496,2,63.76,Cash,delivered,30,67,1.11,0,Bites Agarwal,Chinese,4.5,25 Street,Lucknow,9:00,22:00,231,Arjun Singh,Scooter,MH81B5831,8804792354,4.29,2020-07-03,True,Arnav Kapoor,9636728201,arnav.kapoor419@example.com,2023-12-13,145 MG Road,Ahmedabad,791595,336,18,Sunday,1
ORD503760,2023-01-12 08:25:00,CUST1272,REST3422,DP2283,6,1005.2,Card,delivered,26,45,1.0,0,House Gupta,Street Food,4.19,141 Avenue,Kolkata,9:00,01:00,721,Nikhil Mehta,Bike,KA40R2860,8948449836,4.23,2021-05-13,True,Shivansh Singh,9831352585,shivansh.singh272@example.com,2019-07-03,226 Cross Street,Kolkata,910961,825,8,Thursday,1
ORD503761,2023-01-16 13:48:00,CUST1154,REST3532,DP2251,1,118.26,Card,delivered,26,51,0.82,10,Spice Khan,Fast Food,4.85,179 Road,Bengaluru,9:00,21:30,809,Meera Iyer,Car,UP29X4817,8638672678,4.88,2016-05-31,True,Tara Malhotra,9675568347,tara.malhotra154@example.com,2020-07-13,221 Sector,Lucknow,493542,184,13,Monday,1
ORD503762,2023-01-09 01:00:00,CUST1050,REST3538,DP2559,1,196.59,Wallet,returned,37,47,3.38,50,Hub Bhatia,Continental,4.44,38 Road,Lucknow,10:00,01:00,422,Arnav Das,Bike,MH18G7735,8761884964,4.47,2024-08-09,False,Simran Joshi,9679507246,simran.joshi50@example.com,2022-10-27,33 MG Road,Hyderabad,492364,81,1,Monday,1
ORD503763,2023-01-10 04:09:00,CUST1317,REST3359,DP2026,6,1500.35,Card,delivered,49,80,1.16,0,Dine Jain,Mexican,4.38,46 Lane,Kolkata,11:00,00:30,1018,Zoya Bhatia,Bike,KA72Z8898,8924383302,4.25,2016-01-28,True,Maya Joshi,9671398357,maya.joshi317@example.com,2021-11-25,31 Station Road,Lucknow,522151,1083,4,Tuesday,1
ORD503764,2023-01-01 06:32:00,CUST1327,REST3542,DP2010,1,76.73,Wallet,preparing,35,56,1.34,20,Spice Das,Fast Food,4.14,113 Avenue,Lucknow,9:00,01:00,531,Saira Gupta,Bike,UP42G2877,8697365824,4.46,2023-07-11,True,Priya Gupta,9888798038,priya.gupta327@example.com,2023-04-24,62 Station Road,Hyderabad,851948,295,6,Sunday,1
ORD503765,2023-01-14 12:41:00,CUST1503,REST3266,DP2259,4,880.3,UPI,delivered,43,61,0.12,0,Bites Patel,Continental,4.31,94 Complex,Hyderabad,9:00,21:30,697,Amit Nair,Scooter,DL36E5439,8880830121,4.83,2021-01-18,False,Reyansh Desai,9880548343,reyansh.desai503@example.com,2022-09-15,29 Sector,Bengaluru,265398,1160,12,Saturday,1
ORD503766,2023-01-13 02:12:00,CUST1561,REST3437,DP2385,2,491.45,Cash,delivered,25,39,0.37,10,Cafe Patel,Fast Food,3.61,193 Street,Hyderabad,10:00,00:30,1060,Arjun Sharma,Car,DL51W7513,8968751100,4.65,2018-05-19,False,Vidyut Khan,9878689518,vidyut.khan561@example.com,2023-11-13,177 Block,Delhi,563873,1355,2,Friday,1
ORD503767,2023-01-18 08:35:00,CUST1338,REST3248,DP2224,2,705.06,Wallet,delivered,44,62,2.61,0,Spice Saxena,Street Food,3.94,146 Complex,Delhi,10:00,23:00,1166,Rhea Singh,Bicycle,DL85X3476,8953881488,4.46,2021-01-03,True,Priya Desai,9731925296,priya.desai338@example.com,2023-08-08,141 Cross Street,Hyderabad,910441,1000,8,Wednesday,1
ORD503768,2023-01-07 07:00:00,CUST1587,REST3418,DP2234,2,472.05,UPI,delivered,23,22,5.6,0,Cafe Mehta,Desserts,4.07,95 Road,Hyderabad,10:00,01:00,1107,Neha Chopra,Scooter,KA42G1557,8612724095,5.0,2022-12-12,True,Nikhil Bhatia,9727558099,nikhil.bhatia587@example.com,2023-09-24,201 Cross Street,Mumbai,510118,793,7,Saturday,1
ORD503769,2023-01-19 01:12:00,CUST1440,REST3174,DP2514,1,76.32,Card,delivered,26,38,0.8,10,Corner Saxena,Chinese,4.45,200 Road,Delhi,8:00,00:30,172,Rohan Kapoor,Bike,DL78M7131,8770698969,4.43,2022-09-21,False,Rhea Jain,9720535742,rhea.jain440@example.com,2021-08-11,64 Sector,Kolkata,394434,159,1,Thursday,1
ORD503770,2023-01-01 00:16:00,CUST1185,REST3223,DP2496,3,901.03,Wallet,returned,41,46,0.78,100,Cafe Kapoor,Desserts,4.05,114 Road,Lucknow,10:00,01:00,875,Arjun Singh,Scooter,MH81B5831,8804792354,4.29,2020-07-03,True,Arjun Kapoor,9997804735,arjun.kapoor185@example.com,2018-05-06,24 Block,Chennai,504468,859,0,Sunday,1
ORD503771,2023-01-07 13:26:00,CUST1320,REST3051,DP2330,2,267.41,Cash,delivered,41,31,0.42,10,Taste Nair,Italian,4.65,22 Complex,Lucknow,9:00,01:00,403,Arjun Khan,Car,MH59J8486,8922331662,4.6,2024-04-03,True,Karan Singh,9617296536,karan.singh320@example.com,2022-09-14,158 MG Road,Chennai,326092,137,13,Saturday,1
ORD503772,2023-01-08 06:29:00,CUST1003,REST3258,DP2484,2,177.53,Card,delivered,42,71,1.7,10,Cafe Verma,Fast Food,3.98,130 Street,Kolkata,11:00,01:00,771,Kabir Das,Bike,MH35U7489,8659563963,4.37,2019-02-10,False,Tara Desai,9749352498,tara.desai3@example.com,2018-01-27,195 Station Road,Pune,466778,569,6,Sunday,1
ORD503773,2023-01-11 21:09:00,CUST1577,REST3437,DP2167,5,1320.27,Cash,delivered,27,54,3.15,20,Cafe Patel,Fast Food,3.61,193 Street,Hyderabad,10:00,00:30,1060,Anaya Gupta,Bike,MH93L1601,8678047292,5.0,2025-07-29,True,Saira Kapoor,9655595111,saira.kapoor577@example.com,2022-05-06,169 Block,Ahmedabad,447477,1032,21,Wednesday,1
ORD503774,2023-01-12 01:51:00,CUST1461,REST3241,DP2419,4,951.37,Cash,delivered,29,56,3.21,100,Hub Iyer,Desserts,4.47,67 Street,Kolkata,10:00,21:30,976,Simran Chopra,Bike,KA82M1834,8779234386,4.62,2016-02-02,True,Anaya Gupta,9908101732,anaya.gupta461@example.com,2022-11-10,211 Sector,Jaipur,140914,783,1,Thursday,1
ORD503775,2023-01-03 14:43:00,CUST1570,REST3095,DP2449,3,465.99,UPI,preparing,40,54,5.86,50,Cafe Das,Mexican,4.08,31 Road,Delhi,8:00,21:30,459,Kabir Mehta,Car,MH57V9622,8816226748,4.28,2022-08-06,False,Ishaan Joshi,9932730026,ishaan.joshi570@example.com,2024-09-23,122 Cross Street,Jaipur,229562,199,14,Tuesday,1
ORD503776,2023-01-10 22:01:00,CUST1373,REST3209,DP2451,6,1499.72,Cash,picked_up,40,63,1.03,0,Corner Iyer,Seafood,3.84,124 Lane,Hyderabad,8:00,23:00,990,Aniket Gupta,Bike,UP26P8499,8669463141,4.89,2023-11-25,True,Maya Nair,9674721220,maya.nair373@example.com,2021-05-25,62 Cross Street,Bengaluru,859979,866,22,Tuesday,1
ORD503777,2023-01-11 05:58:00,CUST1306,REST3518,DP2354,6,1766.89,Wallet,picked_up,36,33,0.49,50,Hub Mehta,Italian,4.28,90 Lane,Chennai,10:00,23:00,972,Amit Mehta,Bike,MH93J9268,8761012431,4.59,2020-11-08,True,Isha Singh,9942905530,isha.singh306@example.com,2021-04-23,95 Block,Chennai,339772,273,5,Wednesday,1
ORD503778,2023-01-06 13:39:00,CUST1115,REST3548,DP2259,3,135.38,Wallet,delivered,34,28,2.62,0,Spice Joshi,Fast Food,4.84,144 Lane,Kolkata,11:00,23:00,280,Amit Nair,Scooter,DL36E5439,8880830121,4.83,2021-01-18,False,Arjun Verma,9689079117,arjun.verma115@example.com,2021-06-13,153 Block,Hyderabad,570485,254,13,Friday,1
